تاریخ و زمان,نوع سنسور,مقدار,واحد
2026-01-29 17:48:37,دما,9.5,°C
2026-01-29 17:48:37,فشار هوا,91.7,kPa
2026-01-29 17:48:37,باران,171,mm
2026-01-29 17:48:37,جهت باد,176.3,degree
2026-01-29 17:48:37,سرعت باد,6.9,km/h
2026-01-29 17:48:37,تابش خورشیدی,0,W/m2
2026-01-29 17:38:36,جهت باد,172.2,degree
2026-01-29 17:38:36,رطوبت,58.7,%
2026-01-29 17:38:36,دما,9.6,°C
2026-01-29 17:38:36,فشار هوا,91.7,kPa
2026-01-29 17:38:36,سرعت باد,8.4,km/h
2026-01-29 17:38:36,باران,171,mm
2026-01-29 17:38:36,تابش خورشیدی,0,W/m2
2026-01-29 17:28:35,تابش خورشیدی,0,W/m2
2026-01-29 17:28:35,جهت باد,188.8,degree
2026-01-29 17:28:35,فشار هوا,91.7,kPa
2026-01-29 17:28:35,رطوبت,58.3,%
2026-01-29 17:28:35,باران,171,mm
2026-01-29 17:28:35,دما,9.7,°C
2026-01-29 17:28:35,سرعت باد,13.1,km/h
2026-01-29 17:18:45,تابش خورشیدی,0,W/m2
2026-01-29 17:18:45,رطوبت,58.1,%
2026-01-29 17:18:45,جهت باد,193.7,degree
2026-01-29 17:18:45,فشار هوا,91.7,kPa
2026-01-29 17:18:45,باران,171,mm
2026-01-29 17:18:45,دما,9.7,°C
2026-01-29 17:18:45,سرعت باد,15,km/h
2026-01-29 17:08:33,سرعت باد,13.9,km/h
2026-01-29 17:08:33,دما,9.7,°C
2026-01-29 17:08:33,رطوبت,58.7,%
2026-01-29 17:08:33,تابش خورشیدی,0,W/m2
2026-01-29 17:08:33,جهت باد,191.1,degree
2026-01-29 17:08:33,باران,171,mm
2026-01-29 17:08:33,فشار هوا,91.7,kPa
2026-01-29 16:58:33,جهت باد,188.1,degree
2026-01-29 16:58:33,سرعت باد,16.4,km/h
2026-01-29 16:58:33,فشار هوا,91.7,kPa
2026-01-29 16:58:33,تابش خورشیدی,0,W/m2
2026-01-29 16:58:33,باران,171,mm
2026-01-29 16:58:33,دما,9.8,°C
2026-01-29 16:58:33,رطوبت,58.1,%
2026-01-29 16:48:34,فشار هوا,91.7,kPa
2026-01-29 16:48:34,سرعت باد,12.5,km/h
2026-01-29 16:48:34,دما,10.2,°C
2026-01-29 16:48:34,رطوبت,56.1,%
2026-01-29 16:48:34,باران,171,mm
2026-01-29 16:48:34,تابش خورشیدی,1,W/m2
2026-01-29 16:48:34,جهت باد,198.8,degree
2026-01-29 16:38:30,جهت باد,194.8,degree
2026-01-29 16:38:30,باران,171,mm
2026-01-29 16:38:30,رطوبت,53.7,%
2026-01-29 16:38:30,دما,10.4,°C
2026-01-29 16:38:30,سرعت باد,24.1,km/h
2026-01-29 16:38:30,فشار هوا,91.7,kPa
2026-01-29 16:38:30,تابش خورشیدی,2,W/m2
2026-01-29 16:28:29,دما,10.6,°C
2026-01-29 16:28:29,باران,171,mm
2026-01-29 16:28:29,تابش خورشیدی,5,W/m2
2026-01-29 16:28:29,رطوبت,53.6,%
2026-01-29 16:28:29,سرعت باد,12.7,km/h
2026-01-29 16:28:29,فشار هوا,91.7,kPa
2026-01-29 16:28:29,جهت باد,217.4,degree
2026-01-29 16:18:28,باران,171,mm
2026-01-29 16:18:28,رطوبت,52.7,%
2026-01-29 16:18:28,جهت باد,202.4,degree
2026-01-29 16:18:28,فشار هوا,91.7,kPa
2026-01-29 16:18:28,تابش خورشیدی,11,W/m2
2026-01-29 16:18:28,سرعت باد,21.8,km/h
2026-01-29 16:18:28,دما,10.8,°C
2026-01-29 16:08:31,سرعت باد,22.7,km/h
2026-01-29 16:08:31,دما,10.9,°C
2026-01-29 16:08:31,فشار هوا,91.7,kPa
2026-01-29 16:08:31,جهت باد,198,degree
2026-01-29 16:08:31,باران,171,mm
2026-01-29 16:08:31,رطوبت,51.8,%
2026-01-29 16:08:31,تابش خورشیدی,14,W/m2
2026-01-29 15:58:26,دما,11,°C
2026-01-29 15:58:26,جهت باد,205.7,degree
2026-01-29 15:58:26,باران,171,mm
2026-01-29 15:58:26,تابش خورشیدی,19,W/m2
2026-01-29 15:58:26,فشار هوا,91.7,kPa
2026-01-29 15:58:26,سرعت باد,27.5,km/h
2026-01-29 15:58:26,رطوبت,51.7,%
2026-01-29 15:48:25,فشار هوا,91.7,kPa
2026-01-29 15:48:25,جهت باد,203.4,degree
2026-01-29 15:48:25,دما,11.1,°C
2026-01-29 15:48:25,سرعت باد,18.1,km/h
2026-01-29 15:48:25,باران,171,mm
2026-01-29 15:48:25,رطوبت,52,%
2026-01-29 15:48:25,تابش خورشیدی,29,W/m2
2026-01-29 15:38:27,تابش خورشیدی,37,W/m2
2026-01-29 15:38:27,دما,11.1,°C
2026-01-29 15:38:27,فشار هوا,91.6,kPa
2026-01-29 15:38:27,رطوبت,51.4,%
2026-01-29 15:38:27,سرعت باد,26.9,km/h
2026-01-29 15:38:27,جهت باد,195,degree
2026-01-29 15:38:27,باران,171,mm
2026-01-29 15:28:27,جهت باد,193.5,degree
2026-01-29 15:28:27,دما,11.2,°C
2026-01-29 15:28:27,رطوبت,53.5,%
2026-01-29 15:28:27,فشار هوا,91.7,kPa
2026-01-29 15:28:27,تابش خورشیدی,48,W/m2
2026-01-29 15:28:27,باران,171,mm
2026-01-29 15:28:27,سرعت باد,19,km/h
2026-01-29 15:18:26,تابش خورشیدی,56,W/m2
2026-01-29 15:18:26,فشار هوا,91.7,kPa
2026-01-29 15:18:26,باران,171,mm
2026-01-29 15:18:26,رطوبت,53.8,%
2026-01-29 15:18:26,دما,11.2,°C
2026-01-29 15:18:26,جهت باد,193.2,degree
2026-01-29 15:18:26,سرعت باد,23.3,km/h
2026-01-29 15:08:25,رطوبت,52.1,%
2026-01-29 15:08:25,دما,11.4,°C
2026-01-29 15:08:25,فشار هوا,91.7,kPa
2026-01-29 15:08:25,جهت باد,193.8,degree
2026-01-29 15:08:25,باران,171,mm
2026-01-29 15:08:25,تابش خورشیدی,65,W/m2
2026-01-29 15:08:25,سرعت باد,18.3,km/h
2026-01-29 14:58:50,دما,11.4,°C
2026-01-29 14:58:50,جهت باد,191.8,degree
2026-01-29 14:58:50,فشار هوا,91.7,kPa
2026-01-29 14:58:50,رطوبت,53.3,%
2026-01-29 14:58:50,تابش خورشیدی,111,W/m2
2026-01-29 14:58:50,سرعت باد,22.3,km/h
2026-01-29 14:58:50,باران,171,mm
2026-01-29 14:58:44,دما,11.4,°C
2026-01-29 14:58:44,فشار هوا,91.7,kPa
2026-01-29 14:58:44,جهت باد,191.8,degree
2026-01-29 14:58:44,باران,171,mm
2026-01-29 14:58:44,رطوبت,53.3,%
2026-01-29 14:58:44,تابش خورشیدی,111,W/m2
2026-01-29 14:58:44,سرعت باد,22.3,km/h
2026-01-29 14:48:22,تابش خورشیدی,96,W/m2
2026-01-29 14:48:22,سرعت باد,28.5,km/h
2026-01-29 14:48:22,دما,11.2,°C
2026-01-29 14:48:22,جهت باد,192.2,degree
2026-01-29 14:48:22,رطوبت,53.3,%
2026-01-29 14:48:22,فشار هوا,91.7,kPa
2026-01-29 14:48:22,باران,171,mm
2026-01-29 14:38:18,رطوبت,51.8,%
2026-01-29 14:38:18,تابش خورشیدی,93,W/m2
2026-01-29 14:38:18,دما,11.3,°C
2026-01-29 14:38:18,فشار هوا,91.7,kPa
2026-01-29 14:38:18,باران,171,mm
2026-01-29 14:38:18,جهت باد,196.7,degree
2026-01-29 14:38:18,سرعت باد,25.6,km/h
2026-01-29 14:28:21,رطوبت,50.2,%
2026-01-29 14:28:21,فشار هوا,91.7,kPa
2026-01-29 14:28:21,تابش خورشیدی,130,W/m2
2026-01-29 14:28:21,دما,11.5,°C
2026-01-29 14:28:21,سرعت باد,24.6,km/h
2026-01-29 14:28:21,جهت باد,194.6,degree
2026-01-29 14:28:21,باران,171,mm
2026-01-29 14:18:16,تابش خورشیدی,167,W/m2
2026-01-29 14:18:16,رطوبت,51.5,%
2026-01-29 14:18:16,فشار هوا,91.7,kPa
2026-01-29 14:18:16,دما,11.8,°C
2026-01-29 14:18:16,جهت باد,203,degree
2026-01-29 14:18:16,باران,171,mm
2026-01-29 14:18:16,سرعت باد,28.8,km/h
2026-01-29 14:08:15,باران,171,mm
2026-01-29 14:08:15,فشار هوا,91.7,kPa
2026-01-29 14:08:15,سرعت باد,17,km/h
2026-01-29 14:08:15,دما,11.5,°C
2026-01-29 14:08:15,رطوبت,54.2,%
2026-01-29 14:08:15,تابش خورشیدی,141,W/m2
2026-01-29 14:08:15,جهت باد,186.7,degree
2026-01-29 13:58:14,رطوبت,52.3,%
2026-01-29 13:58:14,تابش خورشیدی,130,W/m2
2026-01-29 13:58:14,دما,11.5,°C
2026-01-29 13:58:14,باران,171,mm
2026-01-29 13:58:14,سرعت باد,28.9,km/h
2026-01-29 13:58:14,فشار هوا,91.7,kPa
2026-01-29 13:58:14,جهت باد,197.3,degree
2026-01-29 13:48:13,رطوبت,53.5,%
2026-01-29 13:48:13,سرعت باد,25.1,km/h
2026-01-29 13:48:13,باران,171,mm
2026-01-29 13:48:13,جهت باد,194.3,degree
2026-01-29 13:48:13,فشار هوا,91.7,kPa
2026-01-29 13:48:13,دما,11.4,°C
2026-01-29 13:48:13,تابش خورشیدی,164,W/m2
2026-01-29 13:39:44,جهت باد,190.6,degree
2026-01-29 13:39:44,فشار هوا,91.7,kPa
2026-01-29 13:39:44,تابش خورشیدی,206,W/m2
2026-01-29 13:39:44,رطوبت,51.7,%
2026-01-29 13:39:44,دما,11.8,°C
2026-01-29 13:39:44,باران,171,mm
2026-01-29 13:39:44,سرعت باد,30.7,km/h
2026-01-29 13:39:06,جهت باد,190.6,degree
2026-01-29 13:39:06,دما,11.8,°C
2026-01-29 13:39:06,سرعت باد,30.7,km/h
2026-01-29 13:39:06,فشار هوا,91.7,kPa
2026-01-29 13:39:06,رطوبت,51.7,%
2026-01-29 13:39:06,تابش خورشیدی,206,W/m2
2026-01-29 13:39:06,باران,171,mm
2026-01-29 13:28:12,دما,11.9,°C
2026-01-29 13:28:12,جهت باد,190.4,degree
2026-01-29 13:28:12,فشار هوا,91.7,kPa
2026-01-29 13:28:12,باران,171,mm
2026-01-29 13:28:12,سرعت باد,28,km/h
2026-01-29 13:28:12,تابش خورشیدی,235,W/m2
2026-01-29 13:28:12,رطوبت,50.9,%
2026-01-29 13:18:10,فشار هوا,91.8,kPa
2026-01-29 13:18:10,رطوبت,51.2,%
2026-01-29 13:18:10,سرعت باد,23,km/h
2026-01-29 13:18:10,تابش خورشیدی,322,W/m2
2026-01-29 13:18:10,دما,12.1,°C
2026-01-29 13:18:10,جهت باد,186.9,degree
2026-01-29 13:18:10,باران,171,mm
2026-01-29 13:08:19,باران,171,mm
2026-01-29 13:08:19,فشار هوا,91.8,kPa
2026-01-29 13:08:19,تابش خورشیدی,435,W/m2
2026-01-29 13:08:19,سرعت باد,20.3,km/h
2026-01-29 13:08:19,جهت باد,192.1,degree
2026-01-29 13:08:19,دما,12.1,°C
2026-01-29 13:08:19,رطوبت,50.3,%
2026-01-29 12:58:12,رطوبت,51.9,%
2026-01-29 12:58:12,تابش خورشیدی,233,W/m2
2026-01-29 12:58:12,فشار هوا,91.8,kPa
2026-01-29 12:58:12,سرعت باد,23.5,km/h
2026-01-29 12:58:12,جهت باد,198.9,degree
2026-01-29 12:58:12,دما,11.6,°C
2026-01-29 12:58:12,باران,171,mm
2026-01-29 12:48:08,جهت باد,198.9,degree
2026-01-29 12:48:08,دما,11.8,°C
2026-01-29 12:48:08,رطوبت,52.8,%
2026-01-29 12:48:08,فشار هوا,91.9,kPa
2026-01-29 12:48:08,باران,171,mm
2026-01-29 12:48:08,سرعت باد,18.1,km/h
2026-01-29 12:48:08,تابش خورشیدی,240,W/m2
2026-01-29 12:38:06,رطوبت,53.9,%
2026-01-29 12:38:06,سرعت باد,24,km/h
2026-01-29 12:38:06,باران,171,mm
2026-01-29 12:38:06,جهت باد,190.7,degree
2026-01-29 12:38:06,دما,11.8,°C
2026-01-29 12:38:06,فشار هوا,91.9,kPa
2026-01-29 12:38:06,تابش خورشیدی,204,W/m2
2026-01-29 12:28:05,دما,12,°C
2026-01-29 12:28:05,سرعت باد,20.1,km/h
2026-01-29 12:28:05,باران,171,mm
2026-01-29 12:28:05,جهت باد,187.5,degree
2026-01-29 12:28:05,فشار هوا,91.9,kPa
2026-01-29 12:28:05,تابش خورشیدی,227,W/m2
2026-01-29 12:28:05,رطوبت,54.4,%
2026-01-29 12:18:04,سرعت باد,22.8,km/h
2026-01-29 12:18:04,رطوبت,55.1,%
2026-01-29 12:18:04,باران,171,mm
2026-01-29 12:18:04,تابش خورشیدی,376,W/m2
2026-01-29 12:18:04,جهت باد,179.5,degree
2026-01-29 12:18:04,فشار هوا,91.9,kPa
2026-01-29 12:18:04,دما,12,°C
2026-01-29 12:08:06,باران,171,mm
2026-01-29 12:08:06,دما,11.3,°C
2026-01-29 12:08:06,سرعت باد,23.4,km/h
2026-01-29 12:08:06,جهت باد,205.3,degree
2026-01-29 12:08:06,تابش خورشیدی,300,W/m2
2026-01-29 12:08:06,فشار هوا,92,kPa
2026-01-29 12:08:06,رطوبت,57.3,%
2026-01-29 11:58:06,رطوبت,60.5,%
2026-01-29 11:58:06,دما,10.8,°C
2026-01-29 11:58:06,جهت باد,192.4,degree
2026-01-29 11:58:06,تابش خورشیدی,276,W/m2
2026-01-29 11:58:06,باران,171,mm
2026-01-29 11:58:06,سرعت باد,18.2,km/h
2026-01-29 11:58:06,فشار هوا,92,kPa
2026-01-29 11:48:01,فشار هوا,92.1,kPa
2026-01-29 11:48:01,جهت باد,186.7,degree
2026-01-29 11:48:01,سرعت باد,17.2,km/h
2026-01-29 11:48:01,باران,171,mm
2026-01-29 11:48:01,دما,10.7,°C
2026-01-29 11:48:01,رطوبت,61.5,%
2026-01-29 11:48:01,تابش خورشیدی,232,W/m2
2026-01-29 11:38:01,فشار هوا,91.8,kPa
2026-01-29 11:38:01,سرعت باد,19.5,km/h
2026-01-29 11:38:01,دما,10.8,°C
2026-01-29 11:38:01,تابش خورشیدی,316,W/m2
2026-01-29 11:38:01,باران,171,mm
2026-01-29 11:38:01,جهت باد,191.2,degree
2026-01-29 11:38:01,رطوبت,61.5,%
2026-01-29 11:28:00,فشار هوا,91.8,kPa
2026-01-29 11:28:00,دما,10.2,°C
2026-01-29 11:28:00,باران,171,mm
2026-01-29 11:28:00,تابش خورشیدی,251,W/m2
2026-01-29 11:28:00,رطوبت,69.2,%
2026-01-29 11:28:00,جهت باد,151.4,degree
2026-01-29 11:28:00,سرعت باد,9.5,km/h
2026-01-29 11:17:58,سرعت باد,10.8,km/h
2026-01-29 11:17:58,دما,8.3,°C
2026-01-29 11:17:58,فشار هوا,91.8,kPa
2026-01-29 11:17:58,رطوبت,79.8,%
2026-01-29 11:17:58,تابش خورشیدی,260,W/m2
2026-01-29 11:17:58,باران,171,mm
2026-01-29 11:17:58,جهت باد,123.7,degree
2026-01-29 11:07:57,سرعت باد,10.4,km/h
2026-01-29 11:07:57,رطوبت,78.9,%
2026-01-29 11:07:57,فشار هوا,91.9,kPa
2026-01-29 11:07:57,جهت باد,146.2,degree
2026-01-29 11:07:57,دما,8,°C
2026-01-29 11:07:57,تابش خورشیدی,300,W/m2
2026-01-29 11:07:57,باران,171,mm
2026-01-29 10:58:08,جهت باد,151.6,degree
2026-01-29 10:58:08,دما,8,°C
2026-01-29 10:58:08,باران,171,mm
2026-01-29 10:58:08,تابش خورشیدی,315,W/m2
2026-01-29 10:58:08,رطوبت,80.2,%
2026-01-29 10:58:08,فشار هوا,91.9,kPa
2026-01-29 10:58:08,سرعت باد,6.1,km/h
2026-01-29 10:47:59,جهت باد,152.7,degree
2026-01-29 10:47:59,رطوبت,81.1,%
2026-01-29 10:47:59,تابش خورشیدی,290,W/m2
2026-01-29 10:47:59,سرعت باد,7.9,km/h
2026-01-29 10:47:59,باران,171,mm
2026-01-29 10:47:59,دما,7.4,°C
2026-01-29 10:47:59,فشار هوا,91.9,kPa
2026-01-29 10:38:04,رطوبت,84,%
2026-01-29 10:38:04,دما,7,°C
2026-01-29 10:38:04,فشار هوا,91.9,kPa
2026-01-29 10:38:04,باران,171,mm
2026-01-29 10:38:04,تابش خورشیدی,315,W/m2
2026-01-29 10:38:04,سرعت باد,6.8,km/h
2026-01-29 10:38:04,جهت باد,151.9,degree
2026-01-29 10:29:25,جهت باد,140.4,degree
2026-01-29 10:29:25,دما,6.3,°C
2026-01-29 10:29:25,رطوبت,88.1,%
2026-01-29 10:29:25,فشار هوا,92,kPa
2026-01-29 10:29:25,تابش خورشیدی,315,W/m2
2026-01-29 10:29:25,سرعت باد,6.9,km/h
2026-01-29 10:29:25,باران,171,mm
2026-01-29 10:28:45,باران,171,mm
2026-01-29 10:28:45,دما,6.3,°C
2026-01-29 10:28:45,رطوبت,88.1,%
2026-01-29 10:28:45,سرعت باد,6.9,km/h
2026-01-29 10:28:45,جهت باد,140.4,degree
2026-01-29 10:28:45,فشار هوا,92,kPa
2026-01-29 10:28:45,تابش خورشیدی,315,W/m2
2026-01-29 10:17:52,رطوبت,88.6,%
2026-01-29 10:17:52,باران,171,mm
2026-01-29 10:17:52,دما,5.9,°C
2026-01-29 10:17:52,جهت باد,163.6,degree
2026-01-29 10:17:52,فشار هوا,92,kPa
2026-01-29 10:17:52,سرعت باد,9.8,km/h
2026-01-29 10:17:52,تابش خورشیدی,267,W/m2
2026-01-29 10:07:56,فشار هوا,92.1,kPa
2026-01-29 10:07:56,دما,5.3,°C
2026-01-29 10:07:56,باران,171,mm
2026-01-29 10:07:56,سرعت باد,7.4,km/h
2026-01-29 10:07:56,تابش خورشیدی,451,W/m2
2026-01-29 10:07:56,جهت باد,218.1,degree
2026-01-29 10:07:56,رطوبت,90.3,%
2026-01-29 09:57:54,سرعت باد,5.2,km/h
2026-01-29 09:57:54,تابش خورشیدی,249,W/m2
2026-01-29 09:57:54,فشار هوا,92.1,kPa
2026-01-29 09:57:54,باران,171,mm
2026-01-29 09:57:54,جهت باد,197.2,degree
2026-01-29 09:57:54,رطوبت,91.6,%
2026-01-29 09:57:54,دما,5.4,°C
2026-01-29 09:47:49,سرعت باد,5.7,km/h
2026-01-29 09:47:49,جهت باد,215.6,degree
2026-01-29 09:47:49,باران,171,mm
2026-01-29 09:47:49,رطوبت,92.5,%
2026-01-29 09:47:49,فشار هوا,92.1,kPa
2026-01-29 09:47:49,دما,4.8,°C
2026-01-29 09:47:49,تابش خورشیدی,337,W/m2
2026-01-29 09:37:48,جهت باد,209.9,degree
2026-01-29 09:37:48,رطوبت,94,%
2026-01-29 09:37:48,فشار هوا,92.1,kPa
2026-01-29 09:37:48,سرعت باد,8.6,km/h
2026-01-29 09:37:48,تابش خورشیدی,332,W/m2
2026-01-29 09:37:48,دما,4.5,°C
2026-01-29 09:37:48,باران,171,mm
2026-01-29 09:27:47,تابش خورشیدی,217,W/m2
2026-01-29 09:27:47,سرعت باد,3.4,km/h
2026-01-29 09:27:47,فشار هوا,92.1,kPa
2026-01-29 09:27:47,باران,171,mm
2026-01-29 09:27:47,جهت باد,223.5,degree
2026-01-29 09:27:47,رطوبت,94.9,%
2026-01-29 09:27:47,دما,3.6,°C
2026-01-29 09:17:46,دما,3.3,°C
2026-01-29 09:17:46,باران,171,mm
2026-01-29 09:17:46,جهت باد,188.3,degree
2026-01-29 09:17:46,سرعت باد,2.2,km/h
2026-01-29 09:17:46,رطوبت,95.1,%
2026-01-29 09:17:46,تابش خورشیدی,153,W/m2
2026-01-29 09:17:46,فشار هوا,92.1,kPa
2026-01-29 09:07:45,رطوبت,95.6,%
2026-01-29 09:07:45,باران,171,mm
2026-01-29 09:07:45,دما,3.4,°C
2026-01-29 09:07:45,سرعت باد,4.9,km/h
2026-01-29 09:07:45,جهت باد,214.7,degree
2026-01-29 09:07:45,تابش خورشیدی,185,W/m2
2026-01-29 09:07:45,فشار هوا,92.1,kPa
2026-01-29 08:57:44,فشار هوا,92.1,kPa
2026-01-29 08:57:44,رطوبت,95.6,%
2026-01-29 08:57:44,جهت باد,167.9,degree
2026-01-29 08:57:44,سرعت باد,2.4,km/h
2026-01-29 08:57:44,دما,3.2,°C
2026-01-29 08:57:44,باران,171,mm
2026-01-29 08:57:44,تابش خورشیدی,134,W/m2
2026-01-29 08:47:46,فشار هوا,92.1,kPa
2026-01-29 08:47:46,دما,3.1,°C
2026-01-29 08:47:46,رطوبت,95.8,%
2026-01-29 08:47:46,تابش خورشیدی,152,W/m2
2026-01-29 08:47:46,باران,171,mm
2026-01-29 08:47:46,سرعت باد,6.1,km/h
2026-01-29 08:47:46,جهت باد,198.5,degree
2026-01-29 08:37:42,جهت باد,151.5,degree
2026-01-29 08:37:42,سرعت باد,4.3,km/h
2026-01-29 08:37:42,باران,171,mm
2026-01-29 08:37:42,دما,3,°C
2026-01-29 08:37:42,رطوبت,95.8,%
2026-01-29 08:37:42,فشار هوا,92.1,kPa
2026-01-29 08:37:42,تابش خورشیدی,115,W/m2
2026-01-29 08:27:42,دما,2.8,°C
2026-01-29 08:27:42,فشار هوا,92.1,kPa
2026-01-29 08:27:42,جهت باد,204.3,degree
2026-01-29 08:27:42,رطوبت,96,%
2026-01-29 08:27:42,باران,171,mm
2026-01-29 08:27:42,سرعت باد,2.6,km/h
2026-01-29 08:27:42,تابش خورشیدی,80,W/m2
2026-01-29 08:17:40,تابش خورشیدی,54,W/m2
2026-01-29 08:17:40,باران,171,mm
2026-01-29 08:17:40,فشار هوا,92.1,kPa
2026-01-29 08:17:40,جهت باد,179,degree
2026-01-29 08:17:40,سرعت باد,2.7,km/h
2026-01-29 08:17:40,رطوبت,95.9,%
2026-01-29 08:17:40,دما,2.7,°C
2026-01-29 08:07:39,رطوبت,95.9,%
2026-01-29 08:07:39,باران,171,mm
2026-01-29 08:07:39,سرعت باد,0.9,km/h
2026-01-29 08:07:39,دما,2.6,°C
2026-01-29 08:07:39,جهت باد,148.2,degree
2026-01-29 08:07:39,فشار هوا,92.1,kPa
2026-01-29 08:07:39,تابش خورشیدی,57,W/m2
2026-01-29 07:57:49,سرعت باد,2.4,km/h
2026-01-29 07:57:49,تابش خورشیدی,54,W/m2
2026-01-29 07:57:49,رطوبت,95.9,%
2026-01-29 07:57:49,جهت باد,239.6,degree
2026-01-29 07:57:49,فشار هوا,92.1,kPa
2026-01-29 07:57:49,دما,2.5,°C
2026-01-29 07:57:49,باران,171,mm
2026-01-29 07:47:48,دما,2.4,°C
2026-01-29 07:47:48,سرعت باد,7.7,km/h
2026-01-29 07:47:48,جهت باد,222.7,degree
2026-01-29 07:47:48,فشار هوا,92.1,kPa
2026-01-29 07:47:48,رطوبت,95.9,%
2026-01-29 07:47:48,تابش خورشیدی,36,W/m2
2026-01-29 07:47:48,باران,171,mm
2026-01-29 07:37:40,فشار هوا,92.1,kPa
2026-01-29 07:37:40,سرعت باد,3.6,km/h
2026-01-29 07:37:40,تابش خورشیدی,39,W/m2
2026-01-29 07:37:40,دما,2.5,°C
2026-01-29 07:37:40,جهت باد,204.2,degree
2026-01-29 07:37:40,رطوبت,96.1,%
2026-01-29 07:37:40,باران,171,mm
2026-01-29 07:27:36,باران,171,mm
2026-01-29 07:27:36,دما,2.3,°C
2026-01-29 07:27:36,رطوبت,95.9,%
2026-01-29 07:27:36,تابش خورشیدی,33,W/m2
2026-01-29 07:27:36,جهت باد,198.7,degree
2026-01-29 07:27:36,فشار هوا,92.1,kPa
2026-01-29 07:27:36,سرعت باد,5.3,km/h
2026-01-29 07:17:34,رطوبت,95.9,%
2026-01-29 07:17:34,جهت باد,215.1,degree
2026-01-29 07:17:34,دما,2.3,°C
2026-01-29 07:17:34,باران,171,mm
2026-01-29 07:17:34,تابش خورشیدی,19,W/m2
2026-01-29 07:17:34,فشار هوا,92.1,kPa
2026-01-29 07:17:34,سرعت باد,6.9,km/h
2026-01-29 07:07:33,جهت باد,215.8,degree
2026-01-29 07:07:33,باران,171,mm
2026-01-29 07:07:33,رطوبت,95.9,%
2026-01-29 07:07:33,سرعت باد,5.5,km/h
2026-01-29 07:07:33,دما,2.4,°C
2026-01-29 07:07:33,فشار هوا,92.1,kPa
2026-01-29 07:07:33,تابش خورشیدی,14,W/m2
2026-01-29 06:57:33,فشار هوا,92.1,kPa
2026-01-29 06:57:33,باران,171,mm
2026-01-29 06:57:33,دما,2.5,°C
2026-01-29 06:57:33,تابش خورشیدی,8,W/m2
2026-01-29 06:57:33,رطوبت,95.9,%
2026-01-29 06:57:33,سرعت باد,7.4,km/h
2026-01-29 06:57:33,جهت باد,210.2,degree
2026-01-29 06:47:31,جهت باد,177.9,degree
2026-01-29 06:47:31,فشار هوا,92.1,kPa
2026-01-29 06:47:31,باران,171,mm
2026-01-29 06:47:31,سرعت باد,3.4,km/h
2026-01-29 06:47:31,دما,2.4,°C
2026-01-29 06:47:31,رطوبت,95.9,%
2026-01-29 06:47:31,تابش خورشیدی,4,W/m2
2026-01-29 06:37:30,تابش خورشیدی,1,W/m2
2026-01-29 06:37:30,سرعت باد,4.3,km/h
2026-01-29 06:37:30,جهت باد,157.2,degree
2026-01-29 06:37:30,رطوبت,95.7,%
2026-01-29 06:37:30,فشار هوا,92.1,kPa
2026-01-29 06:37:30,دما,2.2,°C
2026-01-29 06:37:30,باران,171,mm
2026-01-29 06:27:29,باران,171,mm
2026-01-29 06:27:29,فشار هوا,92.1,kPa
2026-01-29 06:27:29,تابش خورشیدی,1,W/m2
2026-01-29 06:27:29,جهت باد,119.7,degree
2026-01-29 06:27:29,رطوبت,95.8,%
2026-01-29 06:27:29,دما,2.1,°C
2026-01-29 06:27:29,سرعت باد,3.7,km/h
2026-01-29 06:17:28,تابش خورشیدی,0,W/m2
2026-01-29 06:17:28,باران,171,mm
2026-01-29 06:17:28,رطوبت,95.7,%
2026-01-29 06:17:28,جهت باد,143.2,degree
2026-01-29 06:17:28,فشار هوا,92.1,kPa
2026-01-29 06:17:28,سرعت باد,4.6,km/h
2026-01-29 06:17:28,دما,2,°C
